,year_month,date,datetime,payment,total,tip,meal_name,type
814,2024-06,2024-06-18,2024-06-18 14:05:12.313,card,39.97,5.84,Pork Chops,Meat Dish
815,2024-06,2024-06-18,2024-06-18 19:20:40.571,card,38.29,0.16,Pork Chops,Meat Dish
816,2024-06,2024-06-18,2024-06-18 19:21:38.892,card,38.03,5.15,Pork Chops,Meat Dish
817,2024-06,2024-06-18,2024-06-18 20:35:49.497,card,28.73,2.32,Beef Stir-Fry,Meat Dish
818,2024-06,2024-06-18,2024-06-18 21:20:49.526,card,34.75,3.66,Roast Chicken,Meat Dish
819,2024-06,2024-06-18,2024-06-18 21:22:18.518,card,33.84,2.93,Roast Chicken,Meat Dish
820,2024-06,2024-06-19,2024-06-19 07:47:19.833,card,39.5,4.35,Grilled Steak,Meat Dish
821,2024-06,2024-06-19,2024-06-19 08:17:54.508,card,29.15,1.66,Beef Stir-Fry,Meat Dish
822,2024-06,2024-06-19,2024-06-19 10:54:00.492,card,28.19,2.4,Grilled Salmon,Fish Dish
823,2024-06,2024-06-19,2024-06-19 11:11:27.807,card,38.94,4.2,Grilled Steak,Meat Dish
824,2024-06,2024-06-19,2024-06-19 11:12:31.412,card,37.95,0.42,Quinoa Salad,Vegetarian Dish
825,2024-06,2024-06-19,2024-06-19 14:21:36.258,card,33.6,2.08,Roast Chicken,Meat Dish
826,2024-06,2024-06-19,2024-06-19 18:28:43.437,card,37.85,3.42,Pork Chops,Meat Dish
827,2024-06,2024-06-19,2024-06-19 18:29:58.961,card,38.21,1.6,Grilled Steak,Meat Dish
828,2024-06,2024-06-19,2024-06-19 19:31:31.293,card,33.56,1.76,Roast Chicken,Meat Dish
829,2024-06,2024-06-19,2024-06-19 21:28:59.485,card,39.55,3.98,Pork Chops,Meat Dish
830,2024-06,2024-06-19,2024-06-19 21:30:03.484,card,35.72,0.28,Roast Chicken,Meat Dish
831,2024-06,2024-06-20,2024-06-20 10:50:06.453,card,38.08,2.49,Grilled Steak,Meat Dish
832,2024-06,2024-06-20,2024-06-20 18:59:02.082,card,38.44,2.83,Grilled Steak,Meat Dish
833,2024-06,2024-06-20,2024-06-20 19:00:00.237,card,38.08,3.02,Grilled Steak,Meat Dish
834,2024-06,2024-06-20,2024-06-20 21:39:10.013,card,39.87,4.89,Grilled Steak,Meat Dish
835,2024-06,2024-06-20,2024-06-20 21:57:40.554,card,38.42,4.79,Grilled Steak,Meat Dish
836,2024-06,2024-06-20,2024-06-20 21:59:17.598,card,33.75,2.52,Roast Chicken,Meat Dish
837,2024-06,2024-06-21,2024-06-21 09:59:55.930,card,38.82,5.1,Grilled Steak,Meat Dish
838,2024-06,2024-06-21,2024-06-21 10:01:40.183,card,28.77,3.85,Grilled Salmon,Fish Dish
839,2024-06,2024-06-21,2024-06-21 13:19:19.416,card,34.09,2.78,Roast Chicken,Meat Dish
840,2024-06,2024-06-21,2024-06-21 13:20:31.513,card,33.06,2.55,Roast Chicken,Meat Dish
841,2024-06,2024-06-21,2024-06-21 18:12:16.064,card,23.41,1.19,Tuna Steak,Fish Dish
842,2024-06,2024-06-21,2024-06-21 19:30:26.651,card,39.9,4.99,Grilled Steak,Meat Dish
843,2024-06,2024-06-21,2024-06-21 19:47:06.201,card,39.19,2.72,Pork Chops,Meat Dish
844,2024-06,2024-06-21,2024-06-21 19:48:06.713,card,39.08,3.95,Pork Chops,Meat Dish
845,2024-06,2024-06-21,2024-06-21 19:49:54.505,card,38.99,3.23,Pork Chops,Meat Dish
846,2024-06,2024-06-21,2024-06-21 19:51:00.211,card,39.88,4.75,Pork Chops,Meat Dish
847,2024-06,2024-06-21,2024-06-21 19:52:18.775,card,30.21,1.72,Grilled Salmon,Fish Dish
848,2024-06,2024-06-21,2024-06-21 19:55:37.142,card,36.26,5.83,Roast Chicken,Meat Dish
849,2024-06,2024-06-22,2024-06-22 08:39:50.273,card,28.43,1.94,Beef Stir-Fry,Meat Dish
850,2024-06,2024-06-22,2024-06-22 09:37:48.779,card,33.38,1.53,Roast Chicken,Meat Dish
851,2024-06,2024-06-22,2024-06-22 12:53:15.541,card,34.47,6.83,Roast Chicken,Meat Dish
852,2024-06,2024-06-22,2024-06-22 15:37:20.137,card,39.99,1.44,Grilled Steak,Meat Dish
853,2024-06,2024-06-22,2024-06-22 22:10:22.998,card,39.07,3.85,Pork Chops,Meat Dish
854,2024-06,2024-06-23,2024-06-23 18:12:01.406,card,35.0,4.55,Roast Chicken,Meat Dish
855,2024-06,2024-06-23,2024-06-23 18:13:50.638,card,34.61,4.73,Roast Chicken,Meat Dish
856,2024-06,2024-06-23,2024-06-23 21:06:46.956,card,39.33,6.7,Pork Chops,Meat Dish
857,2024-06,2024-06-23,2024-06-23 21:29:07.823,card,37.88,5.55,Grilled Steak,Meat Dish
858,2024-06,2024-06-23,2024-06-23 21:30:36.375,card,38.59,5.54,Pork Chops,Meat Dish
859,2024-06,2024-06-24,2024-06-24 11:44:39.939,card,34.35,2.83,Roast Chicken,Meat Dish
860,2024-06,2024-06-24,2024-06-24 11:49:36.044,card,38.77,1.42,Pork Chops,Meat Dish
861,2024-06,2024-06-24,2024-06-24 11:50:44.080,card,38.56,5.6,Pork Chops,Meat Dish
862,2024-06,2024-06-24,2024-06-24 15:02:28.995,card,38.46,3.51,Grilled Steak,Meat Dish
863,2024-06,2024-06-24,2024-06-24 16:46:00.573,card,38.32,3.07,Pork Chops,Meat Dish
864,2024-06,2024-06-24,2024-06-24 16:47:00.409,card,40.05,0.92,Pork Chops,Meat Dish
865,2024-06,2024-06-25,2024-06-25 08:19:24.244,card,38.33,1.64,Grilled Steak,Meat Dish
866,2024-06,2024-06-25,2024-06-25 10:28:26.408,card,34.66,1.68,Roast Chicken,Meat Dish
867,2024-06,2024-06-25,2024-06-25 10:29:42.410,card,33.97,0.57,Roast Chicken,Meat Dish
868,2024-06,2024-06-25,2024-06-25 11:34:52.296,card,41.32,5.64,Pork Chops,Meat Dish
869,2024-06,2024-06-26,2024-06-26 09:33:01.706,card,38.81,4.25,Grilled Steak,Meat Dish
870,2024-06,2024-06-26,2024-06-26 16:32:29.453,card,24.91,0.62,Tuna Steak,Fish Dish
871,2024-06,2024-06-26,2024-06-26 16:34:01.607,card,29.33,2.33,Grilled Salmon,Fish Dish
872,2024-06,2024-06-26,2024-06-26 21:21:53.296,card,38.67,3.73,Grilled Steak,Meat Dish
873,2024-06,2024-06-26,2024-06-26 21:27:00.807,card,38.99,4.56,Pork Chops,Meat Dish
874,2024-06,2024-06-26,2024-06-26 21:28:14.566,card,34.08,4.57,Roast Chicken,Meat Dish
875,2024-06,2024-06-27,2024-06-27 09:15:43.173,card,33.84,2.42,Roast Chicken,Meat Dish
876,2024-06,2024-06-27,2024-06-27 16:11:48.000,card,28.41,2.56,Beef Stir-Fry,Meat Dish
877,2024-06,2024-06-27,2024-06-27 21:44:03.372,card,33.5,2.99,Roast Chicken,Meat Dish
878,2024-06,2024-06-27,2024-06-27 21:50:31.617,card,38.05,3.36,Pork Chops,Meat Dish
879,2024-06,2024-06-28,2024-06-28 08:08:35.044,card,30.21,4.21,Beef Stir-Fry,Meat Dish
880,2024-06,2024-06-28,2024-06-28 17:51:53.993,card,25.28,2.86,Tuna Steak,Fish Dish
881,2024-06,2024-06-28,2024-06-28 21:50:55.375,card,33.54,4.6,Roast Chicken,Meat Dish
882,2024-06,2024-06-28,2024-06-28 21:52:01.867,card,39.44,1.65,Grilled Steak,Meat Dish
883,2024-06,2024-06-28,2024-06-28 22:28:19.976,card,41.06,2.44,Pork Chops,Meat Dish
884,2024-06,2024-06-29,2024-06-29 09:47:10.304,card,33.65,3.4,Roast Chicken,Meat Dish
885,2024-06,2024-06-29,2024-06-29 11:40:19.582,card,35.07,4.89,Roast Chicken,Meat Dish
886,2024-06,2024-06-29,2024-06-29 11:41:26.609,card,33.15,2.27,Roast Chicken,Meat Dish
887,2024-06,2024-06-29,2024-06-29 12:30:24.358,card,38.25,6.03,Pork Chops,Meat Dish
888,2024-06,2024-06-29,2024-06-29 12:31:42.582,card,37.95,2.47,Pork Chops,Meat Dish
889,2024-06,2024-06-29,2024-06-29 17:23:43.583,card,38.62,3.48,Pork Chops,Meat Dish
890,2024-06,2024-06-29,2024-06-29 17:24:52.377,card,39.63,7.07,Vegetable Lasagna,Vegetarian Dish
891,2024-06,2024-06-29,2024-06-29 21:27:22.449,card,37.97,5.5,Grilled Steak,Meat Dish
892,2024-06,2024-06-30,2024-06-30 10:28:09.842,card,38.56,5.37,Grilled Steak,Meat Dish
893,2024-06,2024-06-30,2024-06-30 13:05:50.620,card,24.91,3.28,Tuna Steak,Fish Dish
894,2024-06,2024-06-30,2024-06-30 16:54:41.679,card,39.11,5.49,Vegetable Lasagna,Vegetarian Dish
895,2024-06,2024-06-30,2024-06-30 21:04:09.746,card,33.34,1.33,Roast Chicken,Meat Dish
896,2024-07,2024-07-01,2024-07-01 18:07:26.760,card,23.12,3.96,Tuna Steak,Fish Dish
897,2024-07,2024-07-01,2024-07-01 18:56:51.844,card,38.25,0.84,Pork Chops,Meat Dish
898,2024-07,2024-07-01,2024-07-01 18:57:54.267,card,38.12,2.43,Pork Chops,Meat Dish
899,2024-07,2024-07-02,2024-07-02 10:42:54.057,card,32.95,3.5,Roast Chicken,Meat Dish
900,2024-07,2024-07-02,2024-07-02 10:45:00.617,card,28.07,1.29,Grilled Salmon,Fish Dish
901,2024-07,2024-07-02,2024-07-02 12:48:05.181,card,38.26,2.3,Grilled Steak,Meat Dish
902,2024-07,2024-07-02,2024-07-02 14:03:13.231,card,29.53,2.72,Grilled Salmon,Fish Dish
903,2024-07,2024-07-02,2024-07-02 16:31:24.337,card,34.08,2.79,Roast Chicken,Meat Dish
904,2024-07,2024-07-02,2024-07-02 22:02:23.576,card,35.77,2.35,Roast Chicken,Meat Dish
905,2024-07,2024-07-03,2024-07-03 13:51:14.935,card,33.4,2.16,Roast Chicken,Meat Dish
906,2024-07,2024-07-03,2024-07-03 16:01:16.554,card,38.19,5.81,Pork Chops,Meat Dish
907,2024-07,2024-07-03,2024-07-03 16:50:25.223,card,40.08,4.75,Pork Chops,Meat Dish
908,2024-07,2024-07-03,2024-07-03 16:53:15.618,card,34.9,5.33,Roast Chicken,Meat Dish
909,2024-07,2024-07-03,2024-07-03 16:54:22.907,card,35.17,2.54,Roast Chicken,Meat Dish
910,2024-07,2024-07-03,2024-07-03 16:55:31.423,card,40.6,3.73,Grilled Steak,Meat Dish
911,2024-07,2024-07-03,2024-07-03 16:59:25.580,card,24.26,3.5,Tuna Steak,Fish Dish
912,2024-07,2024-07-03,2024-07-03 17:59:01.827,card,40.45,1.55,Pork Chops,Meat Dish
913,2024-07,2024-07-03,2024-07-03 19:06:09.136,card,38.44,1.37,Grilled Steak,Meat Dish
914,2024-07,2024-07-04,2024-07-04 10:26:23.725,card,34.35,2.67,Roast Chicken,Meat Dish
915,2024-07,2024-07-04,2024-07-04 10:27:30.261,card,28.42,3.99,Grilled Salmon,Fish Dish
916,2024-07,2024-07-05,2024-07-05 12:20:28.670,card,38.43,3.53,Quinoa Salad,Vegetarian Dish
917,2024-07,2024-07-05,2024-07-05 13:43:43.134,card,34.05,4.89,Roast Chicken,Meat Dish
918,2024-07,2024-07-05,2024-07-05 13:44:43.829,card,34.92,2.91,Roast Chicken,Meat Dish
919,2024-07,2024-07-05,2024-07-05 18:55:56.308,card,23.44,1.81,Tuna Steak,Fish Dish
920,2024-07,2024-07-05,2024-07-05 19:55:07.812,card,28.67,1.77,Grilled Salmon,Fish Dish
921,2024-07,2024-07-05,2024-07-05 22:11:56.471,card,23.2,3.08,Tuna Steak,Fish Dish
922,2024-07,2024-07-05,2024-07-05 22:18:03.324,card,30.24,3.36,Grilled Salmon,Fish Dish
923,2024-07,2024-07-05,2024-07-05 22:18:56.945,card,29.17,2.83,Grilled Salmon,Fish Dish
924,2024-07,2024-07-05,2024-07-05 22:20:01.149,card,39.57,2.29,Pork Chops,Meat Dish
925,2024-07,2024-07-05,2024-07-05 22:21:09.457,card,34.92,1.57,Roast Chicken,Meat Dish
926,2024-07,2024-07-06,2024-07-06 10:28:06.826,card,39.92,3.08,Grilled Steak,Meat Dish
927,2024-07,2024-07-06,2024-07-06 17:15:46.042,card,32.97,3.19,Grilled Steak,Meat Dish
928,2024-07,2024-07-06,2024-07-06 17:17:01.046,card,33.59,2.73,Grilled Steak,Meat Dish
929,2024-07,2024-07-06,2024-07-06 19:09:46.107,card,33.65,2.36,Grilled Steak,Meat Dish
930,2024-07,2024-07-06,2024-07-06 19:10:39.580,card,28.28,2.81,Roast Chicken,Meat Dish
931,2024-07,2024-07-07,2024-07-07 09:04:20.169,card,35.13,6.56,Pork Chops,Meat Dish
932,2024-07,2024-07-07,2024-07-07 09:14:29.225,card,29.82,1.81,Roast Chicken,Meat Dish
933,2024-07,2024-07-07,2024-07-07 09:15:36.815,card,29.57,6.41,Roast Chicken,Meat Dish
934,2024-07,2024-07-07,2024-07-07 09:28:48.876,card,35.71,4.9,Pork Chops,Meat Dish
935,2024-07,2024-07-07,2024-07-07 09:29:56.189,card,33.49,3.66,Pork Chops,Meat Dish
936,2024-07,2024-07-07,2024-07-07 14:56:30.193,card,34.17,1.83,Vegetable Lasagna,Vegetarian Dish
937,2024-07,2024-07-07,2024-07-07 14:57:47.411,card,33.23,4.4,Quinoa Salad,Vegetarian Dish
938,2024-07,2024-07-07,2024-07-07 17:07:50.284,card,33.84,3.03,Grilled Steak,Meat Dish
939,2024-07,2024-07-07,2024-07-07 19:33:27.187,card,33.67,1.82,Pork Chops,Meat Dish
940,2024-07,2024-07-07,2024-07-07 20:01:31.653,card,34.26,6.18,Vegetable Lasagna,Vegetarian Dish
941,2024-07,2024-07-07,2024-07-07 22:33:36.255,card,30.75,3.0,Roast Chicken,Meat Dish
942,2024-07,2024-07-08,2024-07-08 07:33:07.724,card,32.95,2.11,Grilled Steak,Meat Dish
943,2024-07,2024-07-08,2024-07-08 12:02:50.421,card,24.01,2.65,Grilled Salmon,Fish Dish
944,2024-07,2024-07-08,2024-07-08 14:40:24.350,card,23.38,1.4,Grilled Salmon,Fish Dish
945,2024-07,2024-07-08,2024-07-08 19:30:34.976,card,28.41,1.47,Roast Chicken,Meat Dish
946,2024-07,2024-07-08,2024-07-08 22:14:46.180,card,34.14,4.4,Grilled Steak,Meat Dish
947,2024-07,2024-07-09,2024-07-09 10:26:52.138,card,29.04,0.53,Roast Chicken,Meat Dish
948,2024-07,2024-07-09,2024-07-09 10:40:28.767,card,28.07,4.5,Roast Chicken,Meat Dish
949,2024-07,2024-07-09,2024-07-09 11:21:36.103,card,28.4,4.65,Roast Chicken,Meat Dish
950,2024-07,2024-07-09,2024-07-09 11:22:49.904,card,34.01,0.69,Pork Chops,Meat Dish
951,2024-07,2024-07-09,2024-07-09 16:42:59.535,card,28.86,2.59,Roast Chicken,Meat Dish
952,2024-07,2024-07-10,2024-07-10 11:10:41.690,card,26.31,0.91,Grilled Salmon,Fish Dish
953,2024-07,2024-07-10,2024-07-10 12:28:53.659,card,28.56,1.91,Roast Chicken,Meat Dish
954,2024-07,2024-07-10,2024-07-10 22:13:10.049,card,33.26,3.3,Grilled Steak,Meat Dish
955,2024-07,2024-07-11,2024-07-11 11:27:27.562,card,33.89,2.32,Vegetable Lasagna,Vegetarian Dish
956,2024-07,2024-07-11,2024-07-11 16:48:18.709,card,28.23,3.78,Roast Chicken,Meat Dish
957,2024-07,2024-07-11,2024-07-11 22:22:13.648,card,33.71,3.36,Grilled Steak,Meat Dish
958,2024-07,2024-07-11,2024-07-11 22:30:58.541,card,23.27,2.2,Grilled Salmon,Fish Dish
959,2024-07,2024-07-12,2024-07-12 08:03:17.492,card,24.75,1.7,Beef Stir-Fry,Meat Dish
960,2024-07,2024-07-12,2024-07-12 11:48:33.381,card,33.87,4.6,Vegetable Lasagna,Vegetarian Dish
961,2024-07,2024-07-12,2024-07-12 22:33:25.589,card,35.53,5.73,Vegetable Lasagna,Vegetarian Dish
962,2024-07,2024-07-12,2024-07-12 22:34:14.307,card,33.68,0.88,Vegetable Lasagna,Vegetarian Dish
963,2024-07,2024-07-12,2024-07-12 22:35:29.518,card,34.21,1.03,Vegetable Lasagna,Vegetarian Dish
964,2024-07,2024-07-13,2024-07-13 10:38:10.273,card,32.93,6.27,Grilled Steak,Meat Dish
965,2024-07,2024-07-13,2024-07-13 11:41:38.089,card,34.43,1.16,Grilled Steak,Meat Dish
966,2024-07,2024-07-14,2024-07-14 10:54:24.307,card,24.61,1.48,Grilled Salmon,Fish Dish
967,2024-07,2024-07-14,2024-07-14 10:55:30.525,card,28.41,2.93,Roast Chicken,Meat Dish
968,2024-07,2024-07-14,2024-07-14 10:56:30.251,card,34.33,3.54,Pork Chops,Meat Dish
969,2024-07,2024-07-14,2024-07-14 10:57:54.062,card,33.31,4.39,Grilled Steak,Meat Dish
970,2024-07,2024-07-14,2024-07-14 11:02:11.798,card,23.55,4.28,Grilled Salmon,Fish Dish
971,2024-07,2024-07-14,2024-07-14 22:31:29.976,card,33.2,2.33,Grilled Steak,Meat Dish
972,2024-07,2024-07-15,2024-07-15 07:33:05.557,card,34.53,3.76,Pork Chops,Meat Dish
973,2024-07,2024-07-16,2024-07-16 12:23:37.467,card,29.51,4.28,Roast Chicken,Meat Dish
974,2024-07,2024-07-16,2024-07-16 19:29:25.485,card,33.29,2.84,Vegetable Lasagna,Vegetarian Dish
975,2024-07,2024-07-17,2024-07-17 13:04:59.744,card,28.53,3.54,Roast Chicken,Meat Dish
976,2024-07,2024-07-18,2024-07-18 11:10:13.393,card,29.2,3.9,Roast Chicken,Meat Dish
977,2024-07,2024-07-18,2024-07-18 11:11:23.434,card,21.34,2.19,Tuna Steak,Fish Dish
978,2024-07,2024-07-18,2024-07-18 11:32:59.624,card,25.89,1.92,Grilled Salmon,Fish Dish
979,2024-07,2024-07-18,2024-07-18 11:34:48.437,card,23.78,2.0,Grilled Salmon,Fish Dish
980,2024-07,2024-07-18,2024-07-18 11:35:51.505,card,23.84,2.21,Beef Stir-Fry,Meat Dish
981,2024-07,2024-07-18,2024-07-18 13:23:33.812,card,35.18,4.45,Grilled Steak,Meat Dish
982,2024-07,2024-07-18,2024-07-18 18:18:23.378,card,35.1,2.07,Pork Chops,Meat Dish
983,2024-07,2024-07-18,2024-07-18 19:30:50.562,card,35.5,5.66,Grilled Steak,Meat Dish
984,2024-07,2024-07-18,2024-07-18 21:19:41.814,card,34.31,2.69,Vegetable Lasagna,Vegetarian Dish
985,2024-07,2024-07-18,2024-07-18 21:21:59.855,card,35.59,4.91,Grilled Steak,Meat Dish
986,2024-07,2024-07-18,2024-07-18 21:46:18.674,card,33.54,3.08,Grilled Steak,Meat Dish
987,2024-07,2024-07-19,2024-07-19 11:03:02.341,card,23.84,1.05,Grilled Salmon,Fish Dish
988,2024-07,2024-07-19,2024-07-19 11:16:20.509,card,28.05,2.45,Roast Chicken,Meat Dish
989,2024-07,2024-07-19,2024-07-19 12:58:37.561,card,33.55,4.71,Grilled Steak,Meat Dish
990,2024-07,2024-07-19,2024-07-19 12:59:55.383,card,28.06,5.21,Roast Chicken,Meat Dish
991,2024-07,2024-07-19,2024-07-19 14:09:20.716,card,35.1,4.38,Grilled Steak,Meat Dish
992,2024-07,2024-07-19,2024-07-19 14:11:22.105,card,33.48,1.83,Quinoa Salad,Vegetarian Dish
993,2024-07,2024-07-19,2024-07-19 16:36:19.272,card,33.36,3.1,Grilled Steak,Meat Dish
994,2024-07,2024-07-19,2024-07-19 16:37:35.808,card,33.92,2.33,Grilled Steak,Meat Dish
995,2024-07,2024-07-20,2024-07-20 08:05:44.469,card,24.69,2.14,Grilled Salmon,Fish Dish
996,2024-07,2024-07-20,2024-07-20 08:06:48.685,card,33.77,2.19,Grilled Steak,Meat Dish
997,2024-07,2024-07-20,2024-07-20 08:07:51.433,card,26.51,3.99,Grilled Salmon,Fish Dish
998,2024-07,2024-07-20,2024-07-20 09:00:53.605,card,33.84,4.8,Grilled Steak,Meat Dish
999,2024-07,2024-07-20,2024-07-20 09:02:27.848,card,33.32,2.78,Grilled Steak,Meat Dish
1000,2024-07,2024-07-20,2024-07-20 10:39:21.044,card,24.68,2.43,Grilled Salmon,Fish Dish
1001,2024-07,2024-07-20,2024-07-20 15:15:09.221,card,34.1,0.01,Grilled Steak,Meat Dish
1002,2024-07,2024-07-21,2024-07-21 10:30:55.818,card,34.67,2.9,Quinoa Salad,Vegetarian Dish
1003,2024-07,2024-07-21,2024-07-21 11:39:28.776,card,33.81,2.17,Pork Chops,Meat Dish
1004,2024-07,2024-07-21,2024-07-21 13:34:30.849,card,23.6,1.74,Beef Stir-Fry,Meat Dish
1005,2024-07,2024-07-21,2024-07-21 13:42:31.444,card,33.45,4.65,Grilled Steak,Meat Dish
1006,2024-07,2024-07-22,2024-07-22 08:13:23.147,card,23.53,5.15,Grilled Salmon,Fish Dish
1007,2024-07,2024-07-22,2024-07-22 08:40:49.554,card,23.71,0.8,Grilled Salmon,Fish Dish
1008,2024-07,2024-07-22,2024-07-22 10:15:37.266,card,28.45,2.92,Roast Chicken,Meat Dish
1009,2024-07,2024-07-22,2024-07-22 16:44:37.593,card,34.72,4.92,Grilled Steak,Meat Dish
1010,2024-07,2024-07-23,2024-07-23 08:12:56.229,card,33.47,5.63,Grilled Steak,Meat Dish
1011,2024-07,2024-07-23,2024-07-23 08:40:18.981,card,23.3,2.06,Grilled Salmon,Fish Dish
1012,2024-07,2024-07-23,2024-07-23 08:44:53.816,card,29.22,1.31,Roast Chicken,Meat Dish
1013,2024-07,2024-07-23,2024-07-23 08:49:25.107,card,34.35,1.81,Quinoa Salad,Vegetarian Dish
1014,2024-07,2024-07-23,2024-07-23 08:51:10.365,card,34.04,2.69,Grilled Steak,Meat Dish
1015,2024-07,2024-07-23,2024-07-23 09:01:45.707,card,26.44,0.44,Grilled Salmon,Fish Dish
1016,2024-07,2024-07-23,2024-07-23 10:03:36.492,card,28.58,2.56,Roast Chicken,Meat Dish
1017,2024-07,2024-07-23,2024-07-23 15:20:04.971,card,29.33,4.71,Roast Chicken,Meat Dish
1018,2024-07,2024-07-23,2024-07-23 15:21:01.280,card,33.99,2.85,Grilled Steak,Meat Dish
1019,2024-07,2024-07-23,2024-07-23 21:01:40.612,card,33.5,3.21,Grilled Steak,Meat Dish
1020,2024-07,2024-07-23,2024-07-23 21:23:13.501,card,25.76,4.58,Grilled Salmon,Fish Dish
1021,2024-07,2024-07-23,2024-07-23 21:24:22.609,card,24.89,3.17,Grilled Salmon,Fish Dish
1022,2024-07,2024-07-24,2024-07-24 09:16:09.814,card,28.95,2.73,Roast Chicken,Meat Dish
1023,2024-07,2024-07-24,2024-07-24 09:38:55.007,card,29.76,3.53,Roast Chicken,Meat Dish
1024,2024-07,2024-07-24,2024-07-24 09:54:37.456,card,21.59,0.56,Tuna Steak,Fish Dish
1025,2024-07,2024-07-24,2024-07-24 11:43:53.121,card,33.82,4.34,Pork Chops,Meat Dish
1026,2024-07,2024-07-24,2024-07-24 13:55:13.821,card,32.95,3.8,Grilled Steak,Meat Dish
1027,2024-07,2024-07-24,2024-07-24 14:45:49.766,card,18.96,2.74,Tuna Steak,Fish Dish
1028,2024-07,2024-07-24,2024-07-24 15:18:30.522,card,33.51,0.22,Grilled Steak,Meat Dish
1029,2024-07,2024-07-24,2024-07-24 19:15:05.678,card,35.76,3.26,Pork Chops,Meat Dish
1030,2024-07,2024-07-24,2024-07-24 19:16:59.779,card,35.03,0.3,Pork Chops,Meat Dish
1031,2024-07,2024-07-24,2024-07-24 21:17:36.797,card,28.78,5.56,Roast Chicken,Meat Dish
1032,2024-07,2024-07-24,2024-07-24 21:18:41.294,card,24.38,3.34,Grilled Salmon,Fish Dish
1033,2024-07,2024-07-24,2024-07-24 21:25:17.493,card,23.32,1.52,Grilled Salmon,Fish Dish
1034,2024-07,2024-07-25,2024-07-25 07:54:47.935,card,24.29,1.19,Grilled Salmon,Fish Dish
1035,2024-07,2024-07-25,2024-07-25 08:49:18.428,card,34.51,1.28,Grilled Steak,Meat Dish
1036,2024-07,2024-07-25,2024-07-25 10:29:44.629,card,28.09,0.84,Roast Chicken,Meat Dish
1037,2024-07,2024-07-25,2024-07-25 11:26:04.701,card,23.46,1.2,Grilled Salmon,Fish Dish
1038,2024-07,2024-07-25,2024-07-25 15:25:06.512,card,34.01,3.98,Pork Chops,Meat Dish
1039,2024-07,2024-07-25,2024-07-25 19:21:00.764,card,33.92,4.7,Pork Chops,Meat Dish
1040,2024-07,2024-07-25,2024-07-25 21:06:01.272,card,23.57,2.51,Beef Stir-Fry,Meat Dish
1041,2024-07,2024-07-25,2024-07-25 21:06:50.002,card,18.95,2.13,Tuna Steak,Fish Dish
1042,2024-07,2024-07-25,2024-07-25 22:38:51.330,card,26.32,1.91,Beef Stir-Fry,Meat Dish
1043,2024-07,2024-07-25,2024-07-25 22:39:46.790,card,33.27,2.64,Quinoa Salad,Vegetarian Dish
1044,2024-07,2024-07-26,2024-07-26 08:33:01.273,card,34.38,4.62,Grilled Steak,Meat Dish
1045,2024-07,2024-07-26,2024-07-26 09:19:37.376,card,29.78,2.82,Roast Chicken,Meat Dish
1046,2024-07,2024-07-26,2024-07-26 09:20:34.344,card,18.81,1.71,Tuna Steak,Fish Dish
1047,2024-07,2024-07-26,2024-07-26 09:33:11.511,card,23.29,2.71,Beef Stir-Fry,Meat Dish
1048,2024-07,2024-07-26,2024-07-26 09:34:16.633,card,24.73,2.48,Beef Stir-Fry,Meat Dish
1049,2024-07,2024-07-26,2024-07-26 09:59:07.867,card,34.17,5.35,Grilled Steak,Meat Dish
1050,2024-07,2024-07-26,2024-07-26 10:00:02.719,card,34.19,3.44,Grilled Steak,Meat Dish
1051,2024-07,2024-07-26,2024-07-26 11:47:13.855,card,28.94,2.77,Roast Chicken,Meat Dish
1052,2024-07,2024-07-26,2024-07-26 12:07:01.670,card,29.96,3.25,Roast Chicken,Meat Dish
1053,2024-07,2024-07-26,2024-07-26 12:28:08.044,card,33.87,2.77,Pork Chops,Meat Dish
1054,2024-07,2024-07-26,2024-07-26 12:29:17.708,card,33.96,6.09,Pork Chops,Meat Dish
1055,2024-07,2024-07-26,2024-07-26 13:09:56.138,card,34.27,2.12,Grilled Steak,Meat Dish
1056,2024-07,2024-07-26,2024-07-26 17:23:29.347,card,24.0,5.55,Grilled Salmon,Fish Dish
1057,2024-07,2024-07-26,2024-07-26 17:58:29.217,card,34.16,3.58,Pork Chops,Meat Dish
1058,2024-07,2024-07-26,2024-07-26 21:15:09.612,card,34.0,2.59,Grilled Steak,Meat Dish
1059,2024-07,2024-07-26,2024-07-26 22:49:52.318,card,29.49,3.3,Roast Chicken,Meat Dish
1060,2024-07,2024-07-27,2024-07-27 09:09:16.457,card,33.72,1.78,Pork Chops,Meat Dish
1061,2024-07,2024-07-27,2024-07-27 11:55:31.381,card,31.81,1.05,Roast Chicken,Meat Dish
1062,2024-07,2024-07-27,2024-07-27 12:25:10.115,card,29.64,4.89,Roast Chicken,Meat Dish
1063,2024-07,2024-07-27,2024-07-27 12:26:13.159,card,19.86,2.74,Tuna Steak,Fish Dish
1064,2024-07,2024-07-27,2024-07-27 12:33:23.070,card,29.88,4.81,Roast Chicken,Meat Dish
1065,2024-07,2024-07-27,2024-07-27 14:28:41.904,card,20.51,3.25,Tuna Steak,Fish Dish
1066,2024-07,2024-07-27,2024-07-27 14:51:53.196,card,34.22,4.96,Grilled Steak,Meat Dish
1067,2024-07,2024-07-27,2024-07-27 17:02:33.358,card,35.05,2.25,Pork Chops,Meat Dish
1068,2024-07,2024-07-27,2024-07-27 17:03:39.112,card,34.61,2.76,Pork Chops,Meat Dish
